m_worldPositionX,m_worldPositionY,m_worldPositionZ,m_worldVelocityX,m_worldVelocityY,m_worldVelocityZ,m_worldForwardDirX,m_worldForwardDirY,m_worldForwardDirZ,m_worldRightDirX,m_worldRightDirY,m_worldRightDirZ,m_gForceLateral,m_gForceLongitudinal,m_gForceVertical,m_yaw,m_pitch
494.3138732910156,-18.87837028503418,-146.87437438964844,81.7926025390625,-0.6724779605865479,-4.645473957061768,51583,40959,44792,20231,6141,49279,0.10085497796535492,0.1922973096370697,0.7916457653045654,1.6279542446136475,0.004278898239135742,0.02276861108839512
502.5437927246094,-18.920143127441406,-147.3416748046875,81.97676086425781,-0.47693440318107605,-4.656411170959473,51583,31487,48376,16647,5885,49535,0.006957288831472397,0.17429174482822418,-0.5284654498100281,1.6275042295455933,0.005383610725402832,0.02279926836490631
512.5177612304688,-18.986440658569336,-147.90406799316406,82.18807983398438,-0.33586302399635315,-4.562625408172607,52863,57855,1529,63750,32764,49535,-0.16325007379055023,0.17898495495319366,0.5706631541252136,1.6253288984298706,0.0024628639221191406,0.027387605980038643
520.836181640625,-19.03424072265625,-148.35394287109375,82.17164611816406,-0.8541795015335083,-4.319174766540527,53887,58622,29177,34310,9468,50559,-0.29305315017700195,-0.8348526954650879,-0.9122682809829712,1.6218092441558838,0.010203361511230469,0.030184339731931686
528.8452758789062,-19.13263511657715,-148.75820922851562,82.39618682861328,-0.7831767201423645,-3.9589829444885254,55935,17151,1274,62725,51451,51583,-0.4057779014110565,0.149198979139328,1.1930609941482544,1.6173778772354126,0.0073386430740356445,0.032977145165205
536.918701171875,-19.193660736083984,-149.12411499023438,82.1690673828125,-0.7390654683113098,-3.4907915592193604,58239,5631,57338,5893,9467,52607,-0.5327221751213074,-0.9306883215904236,-0.8445742130279541,1.6105846166610718,0.008708953857421875,0.037977803498506546
546.3952026367188,-19.31732940673828,-149.48696899414062,78.91337585449219,-1.2774759531021118,-2.6322083473205566,60031,48637,4348,55811,12795,55423,-0.8024555444717407,-3.795802116394043,-0.3866037428379059,1.6009140014648438,0.018838167190551758,0.0375993512570858
552.4567260742188,-19.433935165405273,-149.66464233398438,75.8379898071289,-1.5667380094528198,-1.8934972286224365,61055,2301,15101,44290,53499,59007,-0.9077274799346924,-3.9606335163116455,-0.06574797630310059,1.5917240381240845,0.02391183376312256,0.0327465645968914
559.7721557617188,-19.582834243774414,-149.8086395263672,71.77067565917969,-1.4033581018447876,-1.0328714847564697,62847,7421,56574,3841,28412,61823,-0.7693803906440735,-4.029088020324707,0.0996650829911232,1.579081654548645,0.02283930778503418,0.027898795902729034
567.9928588867188,-19.740787506103516,-149.88494873046875,67.97637176513672,-1.2899612188339233,-0.34157809615135193,63615,26109,46335,13824,49147,60543,-0.44946998357772827,-2.7717881202697754,-0.0030242763459682465,1.5724499225616455,0.020432114601135254,0.033246152102947235
574.416748046875,-19.875896453857422,-149.90057373046875,65.69698333740234,-1.6298539638519287,-0.005181305576115847,62335,44028,2816,55807,58619,61055,-0.3519290089607239,-2.3086769580841064,-0.7169885039329529,1.5696053504943848,0.02602243423461914,0.03213043883442879
580.7805786132812,-20.05463218688965,-149.88079833984375,63.68000411987305,-1.8350293636322021,0.4463517963886261,61567,16892,61696,62206,12540,61311,-0.6101042032241821,-1.8963617086410522,0.21237125992774963,1.5625437498092651,0.029056429862976074,0.02980031445622444
587.1163940429688,-20.227895736694336,-149.80091857910156,62.218868255615234,-1.616357445716858,1.1866703033447266,60543,37372,43266,16637,36860,60287,-0.9259130954742432,-1.005776047706604,0.1589777022600174,1.549281120300293,0.026279330253601074,0.02690710499882698
594.2849731445312,-20.41830825805664,-149.5877227783203,61.52614974975586,-1.662282109260559,2.597360134124756,54143,42236,43525,17146,5885,54655,-1.5310657024383545,-0.2535170912742615,0.04237428307533264,1.5258917808532715,0.02523648738861084,0.02278692089021206
600.3410034179688,-20.582422256469727,-149.249755859375,61.31562805175781,-1.6812118291854858,4.300992488861084,38783,41212,39945,21750,43517,39807,-1.928802490234375,-0.04152129217982292,0.002595675876364112,1.4951233863830566,0.02492547035217285,0.01828894205391407
607.4402465820312,-20.77960777282715,-148.61029052734375,60.996429443359375,-1.7793781757354736,6.807908058166504,2175,23036,16399,45808,10238,4223,-2.4702041149139404,-0.14167475700378418,-0.2626786231994629,1.4508661031723022,0.026623964309692383,0.014437420293688774
613.17431640625,-20.973684310913086,-147.8576202392578,60.31401443481445,-2.361234426498413,9.129015922546387,10878,507,63508,63978,58110,16510,-2.7265784740448,-0.43285247683525085,-0.6384357810020447,1.4056435823440552,0.03708171844482422,0.00874358881264925
620.048095703125,-21.25198745727539,-146.59976196289062,58.96357345581055,-2.3630356788635254,12.751266479492188,27004,59386,42269,19426,60926,32380,-3.5108048915863037,-0.5581347346305847,0.09354272484779358,1.336379051208496,0.03681337833404541,0.008408782072365284
625.6861572265625,-21.488557815551758,-145.223876953125,57.34724426269531,-2.5249083042144775,15.57545280456543,16506,30714,33317,27610,6911,22906,-3.3673131465911865,-1.7751935720443726,-0.119044229388237,1.2725393772125244,0.03930830955505371,0.007038389798253775
632.38330078125,-21.772066116333008,-143.13497924804688,55.12825012207031,-2.343076467514038,19.329917907714844,56438,31482,10287,48592,25854,61558,-3.1763815879821777,-0.5164775252342224,-0.3379645049571991,1.1923272609710693,0.03549981117248535,0.012576702982187271
637.5987548828125,-22.028581619262695,-141.1663360595703,53.60550308227539,-2.9078800678253174,21.763280868530273,53619,35833,6710,50121,29182,60531,-3.3672876358032227,-0.3314347267150879,-0.20208103954792023,1.1328214406967163,0.040567755699157715,0.012204061262309551
643.5970458984375,-22.332887649536133,-138.4604949951172,51.36078643798828,-2.3423051834106445,25.591400146484375,7024,39930,34877,23746,23806,10608,-3.904874324798584,-0.17046107351779938,0.532241702079773,1.0680609941482544,0.03077876567840576,0.012824033387005329
648.3462524414062,-22.555465698242188,-135.93006896972656,49.7818603515625,-2.5181853771209717,28.14214515686035,8557,19450,42050,15293,9726,11885,-3.0695507526397705,-0.03010367415845394,-0.38671159744262695,1.0216984748840332,0.030498266220092773,0.014518328942358494
652.9299926757812,-22.79111099243164,-133.17311096191406,48.069061279296875,-2.3876712322235107,30.732736587524414,2666,59386,32583,29368,63487,8298,-3.298069953918457,0.02396049164235592,0.24362732470035553,0.9771930575370789,0.032886505126953125,0.0002900009567383677
658.1973876953125,-23.06663703918457,-129.58395385742188,46.148773193359375,-2.558897018432617,33.459964752197266,45925,23034,33357,30130,1537,54117,-3.430816173553467,0.14968527853488922,0.1844242960214615,0.9193543791770935,0.04001617431640625,-0.008022216148674488
663.169677734375,-23.3676700592041,-125.76935577392578,44.298492431640625,-2.9247806072235107,36.01364517211914,35168,56057,53843,4780,42495,41568,-3.0205142498016357,0.17109349370002747,-0.1624700129032135,0.8551324605941772,0.034462928771972656,0.0027783794794231653
667.2389526367188,-23.640274047851562,-122.26948547363281,42.24134063720703,-2.6849722862243652,38.66331481933594,47707,11514,5209,50854,54525,48475,-3.999255657196045,0.3093256950378418,0.8629805445671082,0.7992052435874939,0.020835041999816895,0.01697431318461895
671.8329467773438,-23.930131912231445,-117.76615142822266,39.75571823120117,-2.649639129638672,41.54253005981445,47189,8698,57182,63648,26109,45909,-3.2881460189819336,0.3393152952194214,-0.11031075567007065,0.7339178919792175,0.015622496604919434,0.02037721686065197
675.3916625976562,-24.17561149597168,-113.8392105102539,37.622074127197266,-2.6753087043762207,43.80388641357422,42064,5114,14435,40860,30717,40528,-3.4031126499176025,0.4124446213245392,0.05427156388759613,0.6816709637641907,0.013799786567687988,0.019826553761959076
679.3935546875,-24.478666305541992,-108.87326049804688,35.02715301513672,-2.7682409286499023,46.400516510009766,23626,1530,360,55191,57853,23114,-3.646639585494995,0.5405468344688416,0.3019633889198303,0.6199994683265686,0.013661861419677734,0.01659994386136532
683.1029663085938,-24.76310920715332,-103.59009552001953,32.19805145263672,-2.5642006397247314,48.99493408203125,45379,21754,31596,24723,21757,42307,-3.0014913082122803,0.5298219323158264,-0.3174933195114136,0.5572966933250427,0.0057201385498046875,0.020892024040222168
685.9961547851562,-25.021408081054688,-98.9554672241211,30.067550659179688,-2.909757375717163,50.83086013793945,2110,56313,51823,3216,36093,64829,-3.170494794845581,0.7320085763931274,-0.058973539620637894,0.5059757828712463,0.006489992141723633,0.01919371634721756
689.20556640625,-25.360980987548828,-93.16381072998047,27.49881362915039,-3.2192187309265137,52.91832733154297,56375,11513,62834,55180,4349,51511,-2.88982892036438,0.6729850172996521,-0.19419601559638977,0.45163610577583313,0.002637624740600586,0.022965416312217712
691.6719970703125,-25.660139083862305,-88.13883209228516,25.402374267578125,-3.1801669597625732,54.624427795410156,39475,22265,61812,57226,62460,33587,-2.5911004543304443,0.7626813054084778,0.02123347669839859,0.41497766971588135,-0.0008279085159301758,0.023846512660384178
694.3619384765625,-26.019798278808594,-82.02049255371094,23.553627014160156,-3.378202199935913,56.40018081665039,59183,7929,32374,20361,10493,53551,-1.9309722185134888,0.864302933216095,-0.2088240385055542,0.38359180092811584,-0.0004962682723999023,0.022238608449697495
696.8600463867188,-26.40308380126953,-75.7776870727539,22.28035545349121,-3.602482557296753,57.87046432495117,6701,48376,36983,14216,2557,301,-1.3938705921173096,0.8491900563240051,-0.08014339208602905,0.3601154685020447,-0.0016798973083496094,0.023173769935965538
698.861083984375,-26.743896484375,-70.43643188476562,21.53045082092285,-3.8154566287994385,58.93193054199219,13867,30200,15992,34183,23037,8491,-1.0835152864456177,0.8196905255317688,-0.07706508040428162,0.34438684582710266,0.0003871917724609375,0.020737363025546074
701.2118530273438,-27.175024032592773,-63.83099365234375,20.870216369628906,-3.90055775642395,60.07199478149414,32553,21496,54904,60550,37885,27945,-0.8201671838760376,0.7706752419471741,0.08377114683389664,0.3301903307437897,0.0015109777450561523,0.018968354910612106
703.4758911132812,-27.617599487304688,-57.19324493408203,20.448036193847656,-4.0961384773254395,60.850555419921875,20520,3064,14457,34182,42493,15912,-0.4411397874355316,0.7974216938018799,0.12025117129087448,0.320408433675766,0.00209200382232666,0.018431881442666054
705.4034423828125,-28.003633499145508,-51.41963195800781,20.457191467285156,-4.19975471496582,61.578861236572266,2600,63223,20089,28294,42749,63783,-0.11988776922225952,0.7911375761032104,-0.3396632969379425,0.3181726038455963,0.0022008419036865234,0.018379736691713333
707.6649169921875,-28.48056983947754,-44.61054229736328,20.75217628479004,-4.471937656402588,62.34524917602539,23336,40951,11641,35206,23805,17704,0.13796073198318481,0.7760960459709167,-0.11886455118656158,0.32077035307884216,0.0010461807250976562,0.02066115103662014
709.6100463867188,-28.8966121673584,-38.793556213378906,21.168415069580078,-4.493884563446045,62.93483352661133,51752,42231,2169,44678,16381,45608,0.29945462942123413,0.7495989799499512,0.019049931317567825,0.3243318796157837,0.0004144906997680664,0.02152998559176922
712.015380859375,-29.398330688476562,-31.713773727416992,21.832815170288086,-4.5141472816467285,63.560508728027344,41513,46839,49272,63366,50684,33321,0.44380754232406616,0.722270667552948,-0.14589577913284302,0.3313003480434418,-0.0028035640716552734,0.025241823866963387
714.0896606445312,-29.830652236938477,-25.744665145874023,22.509288787841797,-4.731844902038574,63.986228942871094,39978,20215,24952,20359,14844,29226,0.5821185111999512,0.6488012075424194,-0.25649964809417725,0.33939674496650696,-0.0052487850189208984,0.02954007312655449
716.6224975585938,-30.3697566986084,-18.65413475036621,23.283838272094727,-4.9077677726745605,64.33161926269531,55595,6391,60279,49799,46331,42539,0.4458419382572174,0.08974629640579224,-0.020197777077555656,0.3496910035610199,-0.0077207088470458984,0.03357759118080139
718.7765502929688,-30.82151985168457,-12.742878913879395,23.008501052856445,-4.724742889404297,62.82438659667969,15404,57078,49783,59015,26363,812,0.18999160826206207,-2.714578628540039,0.25005942583084106,0.3529048562049866,-0.009129047393798828,0.035986099392175674
721.3102416992188,-31.33146095275879,-5.812382221221924,21.548643112182617,-4.284852027893066,59.280120849609375,46123,62710,63095,46471,10491,29995,-0.31711992621421814,-3.590219497680664,0.19613762199878693,0.3484818935394287,-0.011462807655334473,0.03785550594329834
723.3422241210938,-31.73535919189453,-0.1633477509021759,19.846654891967773,-3.9879372119903564,55.95633316040039,25642,65270,28536,15751,24315,10282,-0.7021738886833191,-3.734450101852417,0.003580118529498577,0.33758658170700073,-0.010875225067138672,0.03621204197406769
725.4922485351562,-32.180747985839844,6.134274959564209,17.148160934448242,-3.7471933364868164,53.02630615234375,60454,1271,39545,5254,36603,45606,-1.8782867193222046,-2.5441291332244873,-0.05052569508552551,0.3090123236179352,-0.01177358627319336,0.03474368900060654
726.7610473632812,-32.47857666015625,10.257635116577148,15.055109024047852,-3.822890043258667,51.746665954589844,10019,44790,47226,62084,10235,57890,-2.336768388748169,-2.215737819671631,-0.17530076205730438,0.27827438712120056,-0.016466140747070312,0.037886615842580795
728.3329467773438,-32.92876434326172,16.294139862060547,11.505541801452637,-3.7995193004608154,50.4051399230957,5915,27894,47740,61314,13563,52250,-2.882148265838623,-1.529470682144165,-0.017517082393169403,0.21332290768623352,-0.02085578441619873,0.037492137402296066
729.2933349609375,-33.29189682006836,21.108179092407227,8.500321388244629,-3.7656733989715576,49.71583557128906,12051,5366,10622,32385,19707,56850,-3.0692451000213623,-1.208377480506897,0.045188575983047485,0.15050570666790009,-0.024793148040771484,0.03675764799118042
730.0714111328125,-33.73141098022461,26.709754943847656,5.148205757141113,-3.8704938888549805,48.32899475097656,25865,25845,13695,26496,43515,4105,-3.0472159385681152,-1.7090615034103394,0.060810234397649765,0.07350680232048035,-0.02783679962158203,0.0339176282286644
730.4271240234375,-34.102718353271484,31.274442672729492,2.340353488922119,-3.877439022064209,47.03311538696289,59392,2037,34175,3968,25084,39168,-2.9411323070526123,-1.4130836725234985,-0.022420920431613922,0.0071121808141469955,-0.027804851531982422,0.028312738984823227
730.5177612304688,-34.464866638183594,35.644920349121094,-0.34727761149406433,-3.8079440593719482,45.67312240600586,61176,58356,20607,16768,65532,42232,-2.9080121517181396,-1.2972040176391602,0.03094242885708809,-0.05531688779592514,-0.028354406356811523,0.02348347008228302
730.3018798828125,-34.88880920410156,40.69431686401367,-3.439767360687256,-3.7807743549346924,44.29875183105469,14064,51444,34174,3713,10749,59631,-2.884600877761841,-0.6730009317398071,-0.04856095463037491,-0.1237582117319107,-0.03298771381378174,0.022214602679014206
729.7620239257812,-35.30880355834961,45.49671936035156,-6.323821067810059,-3.878962755203247,43.1682243347168,33256,21236,18301,17282,42493,13288,-2.734320640563965,-0.5820293426513672,-0.1389501988887787,-0.1847432404756546,-0.03500056266784668,0.01841433160007
729.06640625,-35.677974700927734,49.46826171875,-8.595307350158691,-4.00703239440918,42.10907745361328,39138,54771,63867,35971,25085,14818,-2.747986078262329,-0.6141784191131592,0.01794576644897461,-0.2320290058851242,-0.04199206829071045,0.02050105482339859
727.9847412109375,-36.07450485229492,53.916500091552734,-11.281984329223633,-3.2771382331848145,39.884735107421875,29147,45045,14970,30085,28925,8923,-2.6876449584960938,-0.7288063168525696,0.3767082989215851,-0.28992506861686707,-0.042378902435302734,0.020048627629876137
726.611083984375,-36.40999984741211,58.17967224121094,-14.00672435760498,-2.8075826168060303,38.778717041015625,7380,31223,61047,64135,38139,50131,-2.491253137588501,0.009339393116533756,0.4533742368221283,-0.3505798578262329,-0.0554584264755249,0.03458300605416298
