m_weather,m_trackTemperature,m_airTemperature,m_totalLaps,m_trackLength,m_sessionType,m_trackId,m_formula,m_sessionTimeLeft,m_sessionDuration,m_pitSpeedLimit,m_gamePaused,m_isSpectating,m_spectatorCarIndex,m_sliProNativeSupport,m_numMarshalZones,m_safetyCarStatus
2,30,21,99,4323,1,17,0,1141,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1141,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1140,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1140,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1139,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1139,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1138,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1138,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1137,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1137,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1136,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1136,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1135,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1135,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1134,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1134,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1133,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1133,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1132,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1132,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1131,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1131,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1130,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1130,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1129,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1129,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1128,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1128,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1127,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1127,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1126,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1126,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1125,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1125,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1124,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1124,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1123,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1123,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1122,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1122,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1121,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1120,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1120,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1119,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1119,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1118,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1118,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1117,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1117,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1116,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1116,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1115,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1115,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1114,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1114,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1113,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1113,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1112,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1112,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1111,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1111,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1110,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1110,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1109,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1109,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1108,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1108,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1107,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1107,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1106,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1106,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1105,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1105,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1104,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1104,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1103,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1103,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1102,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1102,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1101,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1101,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1100,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1100,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1099,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1099,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1098,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1098,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1097,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1097,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1096,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1096,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1095,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1095,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1094,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1094,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1093,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1093,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1092,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1092,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1091,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1091,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1090,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1090,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1089,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1089,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1088,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1088,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1087,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1087,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1086,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1086,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1085,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1085,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1084,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1084,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1083,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1083,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1082,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1082,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1081,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1081,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1080,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1080,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1079,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1079,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1078,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1078,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1077,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1077,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1076,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1076,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1075,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1075,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1074,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1074,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1073,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1073,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1072,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1072,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1071,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1071,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1070,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1070,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1069,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1069,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1068,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1068,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1067,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1067,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1066,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1066,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1065,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1065,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1064,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1063,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1063,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1062,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1062,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1062,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1061,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1060,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1060,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1059,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1059,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1058,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1058,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1057,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1057,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1056,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1056,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1055,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1055,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1054,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1054,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1053,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1053,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1052,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1052,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1051,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1051,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1050,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1050,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1049,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1049,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1048,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1048,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1047,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1047,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1046,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1046,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1045,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1045,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1044,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1044,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1043,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1043,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1042,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1042,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1041,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1041,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1040,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1040,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1039,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1039,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1038,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1038,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1037,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1037,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1036,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1036,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1035,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1035,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1034,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1034,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1033,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1033,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1032,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1032,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1031,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1031,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1030,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1030,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1029,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1029,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1028,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1028,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1027,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1027,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1026,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1026,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1025,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1025,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1024,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1024,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1023,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1023,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1022,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1022,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1021,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1021,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1020,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1020,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1019,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1019,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1018,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1018,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1017,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1017,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1016,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1016,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1015,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1015,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1014,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1014,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1013,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1013,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1012,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1012,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1011,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1011,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1010,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1010,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1009,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1009,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1008,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1008,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1007,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1007,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1006,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1006,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1005,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1005,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1004,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1004,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1003,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1003,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1002,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1002,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1001,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1000,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,1000,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,999,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,999,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,998,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,998,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,997,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,997,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,996,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,996,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,995,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,995,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,994,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,994,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,993,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,993,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,992,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,992,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,991,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,991,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,990,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,990,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,989,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,989,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,988,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,988,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,987,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,987,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,986,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,986,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,985,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,985,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,984,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,984,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,983,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,983,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,982,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,982,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,981,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,981,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,980,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,980,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,979,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,979,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,978,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,978,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,977,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,977,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,976,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,976,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,975,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,975,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,974,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,974,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,973,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,973,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,972,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,972,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,971,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,971,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,970,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,970,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,969,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,969,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,968,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,968,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,967,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,967,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,966,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,966,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,965,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,965,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,964,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,964,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,963,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,963,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,962,1800,80,0,0,255,0,13,0,0
2,30,21,99,4323,1,17,0,962,1800,80,0,0,255,0,13,0,0
